,City,Country Code,Latitude,Longitude,Temperature,Humidity,Cloudiness,Wind Speed,URL
555,karratha,au,-15.413319624002995,112.38598301967778,86.25,54,0,9.98,"http://api.openweathermap.org/data/2.5/weather?units=Imperial&appid=d34fa5a7d433958415800836ac56356c&q=karratha,au"
559,inhambane,mz,-22.098128481897206,37.514502384307434,82.4,74,40,16.11,"http://api.openweathermap.org/data/2.5/weather?units=Imperial&appid=d34fa5a7d433958415800836ac56356c&q=inhambane,mz"
562,alice springs,au,-25.118858577439966,137.97401884741691,59,38,0,4.7,"http://api.openweathermap.org/data/2.5/weather?units=Imperial&appid=d34fa5a7d433958415800836ac56356c&q=alice springs,au"
563,bontang,id,1.620617447442271,115.98074480583256,76.53,100,68,4.72,"http://api.openweathermap.org/data/2.5/weather?units=Imperial&appid=d34fa5a7d433958415800836ac56356c&q=bontang,id"
567,mehamn,no,80.75902960425321,29.368941927961657,26.6,73,75,26.4,"http://api.openweathermap.org/data/2.5/weather?units=Imperial&appid=d34fa5a7d433958415800836ac56356c&q=mehamn,no"
582,rabo de peixe,pt,38.69678491791825,-25.40878070468696,64.4,72,20,8.05,"http://api.openweathermap.org/data/2.5/weather?units=Imperial&appid=d34fa5a7d433958415800836ac56356c&q=rabo de peixe,pt"
585,baracoa,cu,20.205308484729315,-74.4614931758125,74.14,100,32,15.68,"http://api.openweathermap.org/data/2.5/weather?units=Imperial&appid=d34fa5a7d433958415800836ac56356c&q=baracoa,cu"
586,savalou,bj,8.497795271380596,2.093202148783348,100.65,35,8,4.72,"http://api.openweathermap.org/data/2.5/weather?units=Imperial&appid=d34fa5a7d433958415800836ac56356c&q=savalou,bj"
594,ternate,id,1.8120065420571905,126.99637354041067,80.4,100,100,10.42,"http://api.openweathermap.org/data/2.5/weather?units=Imperial&appid=d34fa5a7d433958415800836ac56356c&q=ternate,id"
596,cockburn town,bs,27.586248621266975,-70.24133686840446,72.75,100,8,23.85,"http://api.openweathermap.org/data/2.5/weather?units=Imperial&appid=d34fa5a7d433958415800836ac56356c&q=cockburn town,bs"
597,west bay,ky,19.23932573916096,-83.0134239833457,80.6,69,40,17.22,"http://api.openweathermap.org/data/2.5/weather?units=Imperial&appid=d34fa5a7d433958415800836ac56356c&q=west bay,ky"
598,arequipa,pe,-16.724797798275773,-71.23389216691243,62.6,55,0,5.82,"http://api.openweathermap.org/data/2.5/weather?units=Imperial&appid=d34fa5a7d433958415800836ac56356c&q=arequipa,pe"
600,san rafael,ar,-36.17426388186961,-69.42488093508517,73.2,29,0,4.27,"http://api.openweathermap.org/data/2.5/weather?units=Imperial&appid=d34fa5a7d433958415800836ac56356c&q=san rafael,ar"
601,tecoanapa,mx,8.069554860136805,-101.52324155465291,78.8,69,40,4.7,"http://api.openweathermap.org/data/2.5/weather?units=Imperial&appid=d34fa5a7d433958415800836ac56356c&q=tecoanapa,mx"
603,narsaq,gl,80.48768949488806,-64.13014563614401,23,38,20,3.36,"http://api.openweathermap.org/data/2.5/weather?units=Imperial&appid=d34fa5a7d433958415800836ac56356c&q=narsaq,gl"
605,mlonggo,id,-4.7809058828799635,110.52993591919216,77.2,100,80,2.15,"http://api.openweathermap.org/data/2.5/weather?units=Imperial&appid=d34fa5a7d433958415800836ac56356c&q=mlonggo,id"
610,kargasok,ru,60.07499964152882,81.51262941661344,30.85,80,92,6.96,"http://api.openweathermap.org/data/2.5/weather?units=Imperial&appid=d34fa5a7d433958415800836ac56356c&q=kargasok,ru"
611,poronaysk,ru,49.35387657194761,145.36907506500881,28.87,76,24,3.38,"http://api.openweathermap.org/data/2.5/weather?units=Imperial&appid=d34fa5a7d433958415800836ac56356c&q=poronaysk,ru"
612,beira,mz,-20.70422271546704,37.33179192728298,77,94,75,11.1,"http://api.openweathermap.org/data/2.5/weather?units=Imperial&appid=d34fa5a7d433958415800836ac56356c&q=beira,mz"
613,camocim,br,-2.964208458792754,-40.901827565562684,83.86,93,64,7.63,"http://api.openweathermap.org/data/2.5/weather?units=Imperial&appid=d34fa5a7d433958415800836ac56356c&q=camocim,br"
617,waitati,nz,-46.39621768926291,172.7837050218164,53.85,59,0,7.63,"http://api.openweathermap.org/data/2.5/weather?units=Imperial&appid=d34fa5a7d433958415800836ac56356c&q=waitati,nz"
620,buenos aires,cr,8.198848061017003,-84.31290380245635,80.71,66,8,0.81,"http://api.openweathermap.org/data/2.5/weather?units=Imperial&appid=d34fa5a7d433958415800836ac56356c&q=buenos aires,cr"
621,abalak,ne,16.281139618643053,6.087293641089076,99.03,17,0,10.42,"http://api.openweathermap.org/data/2.5/weather?units=Imperial&appid=d34fa5a7d433958415800836ac56356c&q=abalak,ne"
629,salalah,om,15.960278910935514,53.51892513684777,84.2,58,0,4.7,"http://api.openweathermap.org/data/2.5/weather?units=Imperial&appid=d34fa5a7d433958415800836ac56356c&q=salalah,om"
630,palaikastron,gr,34.43073018633575,26.490971109973145,61.86,100,80,9.31,"http://api.openweathermap.org/data/2.5/weather?units=Imperial&appid=d34fa5a7d433958415800836ac56356c&q=palaikastron,gr"
631,jiangyou,cn,33.34365784920013,103.90890556828089,53.8,86,0,3.94,"http://api.openweathermap.org/data/2.5/weather?units=Imperial&appid=d34fa5a7d433958415800836ac56356c&q=jiangyou,cn"
637,trinidad,uy,-33.824267606383735,-56.69317055408895,68.29,76,76,10.76,"http://api.openweathermap.org/data/2.5/weather?units=Imperial&appid=d34fa5a7d433958415800836ac56356c&q=trinidad,uy"
638,george town,ky,18.45340022320363,-82.87867423424163,80.6,69,40,17.22,"http://api.openweathermap.org/data/2.5/weather?units=Imperial&appid=d34fa5a7d433958415800836ac56356c&q=george town,ky"
640,troitsko-pechorsk,ru,63.45578605524108,56.002761373124116,2.91,65,0,3.38,"http://api.openweathermap.org/data/2.5/weather?units=Imperial&appid=d34fa5a7d433958415800836ac56356c&q=troitsko-pechorsk,ru"
644,shahrud,ir,36.17237614438818,55.44604774406139,59.47,58,0,1.92,"http://api.openweathermap.org/data/2.5/weather?units=Imperial&appid=d34fa5a7d433958415800836ac56356c&q=shahrud,ir"
645,fukuma,jp,34.76045975220757,129.90549190829273,54.75,71,0,4.7,"http://api.openweathermap.org/data/2.5/weather?units=Imperial&appid=d34fa5a7d433958415800836ac56356c&q=fukuma,jp"
647,jalu,ly,25.178341025526393,21.800025104817678,86.43,30,20,5.61,"http://api.openweathermap.org/data/2.5/weather?units=Imperial&appid=d34fa5a7d433958415800836ac56356c&q=jalu,ly"
650,maceio,br,-18.05354405027947,-26.090100727377262,86,58,40,14.99,"http://api.openweathermap.org/data/2.5/weather?units=Imperial&appid=d34fa5a7d433958415800836ac56356c&q=maceio,br"
652,vila franca do campo,pt,42.02808293721665,-22.39994894751743,64.4,72,20,8.05,"http://api.openweathermap.org/data/2.5/weather?units=Imperial&appid=d34fa5a7d433958415800836ac56356c&q=vila franca do campo,pt"
658,madang,pg,-4.880476759073218,146.4997293373055,76.53,100,80,3.15,"http://api.openweathermap.org/data/2.5/weather?units=Imperial&appid=d34fa5a7d433958415800836ac56356c&q=madang,pg"
659,saint george,bm,28.452304954898935,-55.82431219150753,60.8,59,75,16.11,"http://api.openweathermap.org/data/2.5/weather?units=Imperial&appid=d34fa5a7d433958415800836ac56356c&q=saint george,bm"
661,komsomolskiy,ru,69.91606042962368,173.62799036838038,-15.23,66,0,7.18,"http://api.openweathermap.org/data/2.5/weather?units=Imperial&appid=d34fa5a7d433958415800836ac56356c&q=komsomolskiy,ru"
662,rodrigues alves,br,-12.431227510639957,-66.29630922828912,71.6,94,90,1.12,"http://api.openweathermap.org/data/2.5/weather?units=Imperial&appid=d34fa5a7d433958415800836ac56356c&q=rodrigues alves,br"
664,kashi,cn,39.415382877113984,76.80077083042704,68,12,75,11.18,"http://api.openweathermap.org/data/2.5/weather?units=Imperial&appid=d34fa5a7d433958415800836ac56356c&q=kashi,cn"
670,iquique,cl,-20.73332136041296,-69.37279085756855,69.8,68,90,3.36,"http://api.openweathermap.org/data/2.5/weather?units=Imperial&appid=d34fa5a7d433958415800836ac56356c&q=iquique,cl"
675,saint-medard-en-jalles,fr,44.98385774542635,-0.7741537855491742,53.6,100,90,19.46,"http://api.openweathermap.org/data/2.5/weather?units=Imperial&appid=d34fa5a7d433958415800836ac56356c&q=saint-medard-en-jalles,fr"
676,batticaloa,lk,7.872163303280857,82.37577850576224,80.35,100,24,6.62,"http://api.openweathermap.org/data/2.5/weather?units=Imperial&appid=d34fa5a7d433958415800836ac56356c&q=batticaloa,lk"
678,hofn,is,58.47733338646353,-14.918266209011477,38.1,100,92,28.77,"http://api.openweathermap.org/data/2.5/weather?units=Imperial&appid=d34fa5a7d433958415800836ac56356c&q=hofn,is"
679,tautira,pf,-13.877320116199414,-144.531184651621,78.8,78,64,3.36,"http://api.openweathermap.org/data/2.5/weather?units=Imperial&appid=d34fa5a7d433958415800836ac56356c&q=tautira,pf"
680,raudeberg,no,65.88263147298238,1.94548962569354,39.79,48,20,14.99,"http://api.openweathermap.org/data/2.5/weather?units=Imperial&appid=d34fa5a7d433958415800836ac56356c&q=raudeberg,no"
685,pierre,us,43.57023308042304,-100.6763477770177,35.6,73,1,8.05,"http://api.openweathermap.org/data/2.5/weather?units=Imperial&appid=d34fa5a7d433958415800836ac56356c&q=pierre,us"
694,camacha,pt,35.856621216348444,-16.403653843702216,65.41,68,40,19.46,"http://api.openweathermap.org/data/2.5/weather?units=Imperial&appid=d34fa5a7d433958415800836ac56356c&q=camacha,pt"
695,utraula,in,27.35373283606134,82.46283161666958,82.38,29,0,10.09,"http://api.openweathermap.org/data/2.5/weather?units=Imperial&appid=d34fa5a7d433958415800836ac56356c&q=utraula,in"
697,turukhansk,ru,65.48753416257915,89.51315329672485,19.51,91,76,19.48,"http://api.openweathermap.org/data/2.5/weather?units=Imperial&appid=d34fa5a7d433958415800836ac56356c&q=turukhansk,ru"
699,champasak,la,14.38659680105684,105.97464916790022,75.58,85,0,1.81,"http://api.openweathermap.org/data/2.5/weather?units=Imperial&appid=d34fa5a7d433958415800836ac56356c&q=champasak,la"
706,havre-saint-pierre,ca,51.47602214571921,-61.50283291724054,32,100,20,3.36,"http://api.openweathermap.org/data/2.5/weather?units=Imperial&appid=d34fa5a7d433958415800836ac56356c&q=havre-saint-pierre,ca"
718,ginir,et,7.45149234438837,41.97551080166792,76.66,31,20,5.84,"http://api.openweathermap.org/data/2.5/weather?units=Imperial&appid=d34fa5a7d433958415800836ac56356c&q=ginir,et"
719,hoopstad,za,-27.79887054664259,25.870119081868864,82.24,43,0,4.38,"http://api.openweathermap.org/data/2.5/weather?units=Imperial&appid=d34fa5a7d433958415800836ac56356c&q=hoopstad,za"
720,katsuura,jp,23.628248387130526,145.80484883067038,46.42,83,0,2.37,"http://api.openweathermap.org/data/2.5/weather?units=Imperial&appid=d34fa5a7d433958415800836ac56356c&q=katsuura,jp"
723,ambositra,mg,-20.396732990067747,47.16604081923407,66.49,75,0,4.05,"http://api.openweathermap.org/data/2.5/weather?units=Imperial&appid=d34fa5a7d433958415800836ac56356c&q=ambositra,mg"
726,isangel,vu,-20.928143920971607,179.50557051949,79.86,100,88,20.83,"http://api.openweathermap.org/data/2.5/weather?units=Imperial&appid=d34fa5a7d433958415800836ac56356c&q=isangel,vu"
727,sawakin,sd,20.03370451255104,37.188326598998145,85.53,54,0,10.2,"http://api.openweathermap.org/data/2.5/weather?units=Imperial&appid=d34fa5a7d433958415800836ac56356c&q=sawakin,sd"
729,deputatskiy,ru,74.01474938625961,142.80686926043313,-2.63,79,56,4.16,"http://api.openweathermap.org/data/2.5/weather?units=Imperial&appid=d34fa5a7d433958415800836ac56356c&q=deputatskiy,ru"
730,wajima,jp,39.32907055121882,134.80267231081382,44.35,82,0,5.95,"http://api.openweathermap.org/data/2.5/weather?units=Imperial&appid=d34fa5a7d433958415800836ac56356c&q=wajima,jp"
732,khonsa,in,26.488256559047215,95.8102095154639,60.33,92,12,1.59,"http://api.openweathermap.org/data/2.5/weather?units=Imperial&appid=d34fa5a7d433958415800836ac56356c&q=khonsa,in"
733,aromashevo,ru,57.03816126134302,68.52502461180396,30.94,94,88,16.35,"http://api.openweathermap.org/data/2.5/weather?units=Imperial&appid=d34fa5a7d433958415800836ac56356c&q=aromashevo,ru"
738,upernavik,gl,69.91285810295949,-59.07654587644278,-7.58,100,0,10.2,"http://api.openweathermap.org/data/2.5/weather?units=Imperial&appid=d34fa5a7d433958415800836ac56356c&q=upernavik,gl"
741,reading,us,40.466780530172485,-75.99555420911346,38.3,55,1,8.05,"http://api.openweathermap.org/data/2.5/weather?units=Imperial&appid=d34fa5a7d433958415800836ac56356c&q=reading,us"
742,buncrana,ie,56.48251246591144,-8.29035130229093,46.4,81,75,21.92,"http://api.openweathermap.org/data/2.5/weather?units=Imperial&appid=d34fa5a7d433958415800836ac56356c&q=buncrana,ie"
743,inirida,co,3.5195270219573445,-68.40334976659908,78.51,87,76,3.04,"http://api.openweathermap.org/data/2.5/weather?units=Imperial&appid=d34fa5a7d433958415800836ac56356c&q=inirida,co"
749,merauke,id,-9.152402191880498,140.83401847022867,79.18,96,44,9.64,"http://api.openweathermap.org/data/2.5/weather?units=Imperial&appid=d34fa5a7d433958415800836ac56356c&q=merauke,id"
751,harper,lr,2.543286320647198,-9.991568393393067,83.55,98,12,13,"http://api.openweathermap.org/data/2.5/weather?units=Imperial&appid=d34fa5a7d433958415800836ac56356c&q=harper,lr"
753,taksimo,ru,55.01885983341833,115.58481962057812,8.31,59,36,2.37,"http://api.openweathermap.org/data/2.5/weather?units=Imperial&appid=d34fa5a7d433958415800836ac56356c&q=taksimo,ru"
756,yulara,au,-23.62122967173272,128.04879423208035,68,28,0,4.7,"http://api.openweathermap.org/data/2.5/weather?units=Imperial&appid=d34fa5a7d433958415800836ac56356c&q=yulara,au"
757,urucara,br,-1.1771718726651414,-59.06767123840261,87.15,71,0,3.94,"http://api.openweathermap.org/data/2.5/weather?units=Imperial&appid=d34fa5a7d433958415800836ac56356c&q=urucara,br"
762,iqaluit,ca,60.35020661015096,-73.18530551239546,1.4,59,5,13.87,"http://api.openweathermap.org/data/2.5/weather?units=Imperial&appid=d34fa5a7d433958415800836ac56356c&q=iqaluit,ca"
763,bardsir,ir,29.791215703745024,56.36336771137084,80.6,5,20,6.93,"http://api.openweathermap.org/data/2.5/weather?units=Imperial&appid=d34fa5a7d433958415800836ac56356c&q=bardsir,ir"
768,zhangye,cn,39.35857757625041,101.05032639077001,48.04,61,8,7.18,"http://api.openweathermap.org/data/2.5/weather?units=Imperial&appid=d34fa5a7d433958415800836ac56356c&q=zhangye,cn"
774,kurumkan,ru,54.87910008211986,109.85924146246816,9.3,73,48,2.15,"http://api.openweathermap.org/data/2.5/weather?units=Imperial&appid=d34fa5a7d433958415800836ac56356c&q=kurumkan,ru"
775,arraial do cabo,br,-34.0504274771818,-28.55827477986827,86.79,79,0,17.22,"http://api.openweathermap.org/data/2.5/weather?units=Imperial&appid=d34fa5a7d433958415800836ac56356c&q=arraial do cabo,br"
777,gondal,in,21.95677671973094,70.84763889427472,93.2,12,20,12.75,"http://api.openweathermap.org/data/2.5/weather?units=Imperial&appid=d34fa5a7d433958415800836ac56356c&q=gondal,in"
781,debre tabor,et,11.233391562534408,38.605479427548204,79.41,22,0,3.27,"http://api.openweathermap.org/data/2.5/weather?units=Imperial&appid=d34fa5a7d433958415800836ac56356c&q=debre tabor,et"
783,gorontalo,id,2.1128812712230456,121.85076288602153,71.71,98,32,1.14,"http://api.openweathermap.org/data/2.5/weather?units=Imperial&appid=d34fa5a7d433958415800836ac56356c&q=gorontalo,id"
785,batagay,ru,65.76686499942909,136.0174270681864,10.6,83,36,8.75,"http://api.openweathermap.org/data/2.5/weather?units=Imperial&appid=d34fa5a7d433958415800836ac56356c&q=batagay,ru"
795,chuy,uy,-65.66572174538805,-23.58541223400033,71.35,83,48,13.89,"http://api.openweathermap.org/data/2.5/weather?units=Imperial&appid=d34fa5a7d433958415800836ac56356c&q=chuy,uy"
796,dwarka,in,21.51625675428788,66.61091110302644,87.8,23,0,4.7,"http://api.openweathermap.org/data/2.5/weather?units=Imperial&appid=d34fa5a7d433958415800836ac56356c&q=dwarka,in"
797,burgos,es,42.53533997511303,-3.6322327920594546,59,51,20,11.41,"http://api.openweathermap.org/data/2.5/weather?units=Imperial&appid=d34fa5a7d433958415800836ac56356c&q=burgos,es"
805,pizarro,co,2.69086888687697,-79.17733317157249,79.23,93,80,4.5,"http://api.openweathermap.org/data/2.5/weather?units=Imperial&appid=d34fa5a7d433958415800836ac56356c&q=pizarro,co"
811,kieta,pg,-2.540924313720339,157.33384334804236,77.38,100,36,3.94,"http://api.openweathermap.org/data/2.5/weather?units=Imperial&appid=d34fa5a7d433958415800836ac56356c&q=kieta,pg"
817,panikian,ph,7.0846333527896945,126.13500408930048,70.54,100,76,4.16,"http://api.openweathermap.org/data/2.5/weather?units=Imperial&appid=d34fa5a7d433958415800836ac56356c&q=panikian,ph"
828,tuxpan,mx,19.616870452473208,-100.46534623954489,78.8,29,5,0.92,"http://api.openweathermap.org/data/2.5/weather?units=Imperial&appid=d34fa5a7d433958415800836ac56356c&q=tuxpan,mx"
839,port hardy,ca,52.40604436630639,-127.34056278281693,44.6,93,90,3.36,"http://api.openweathermap.org/data/2.5/weather?units=Imperial&appid=d34fa5a7d433958415800836ac56356c&q=port hardy,ca"
842,loyga,ru,60.71043838021595,44.75750120355542,17.62,86,88,4.27,"http://api.openweathermap.org/data/2.5/weather?units=Imperial&appid=d34fa5a7d433958415800836ac56356c&q=loyga,ru"
843,ocho rios,jm,18.63689358048771,-77.1608004923734,82.4,65,20,6.93,"http://api.openweathermap.org/data/2.5/weather?units=Imperial&appid=d34fa5a7d433958415800836ac56356c&q=ocho rios,jm"
845,high level,ca,57.670559063273316,-117.39476656230735,-2.21,77,90,4.5,"http://api.openweathermap.org/data/2.5/weather?units=Imperial&appid=d34fa5a7d433958415800836ac56356c&q=high level,ca"
849,menongue,ao,-13.786346046765331,17.44492768321726,72.3,77,56,3.15,"http://api.openweathermap.org/data/2.5/weather?units=Imperial&appid=d34fa5a7d433958415800836ac56356c&q=menongue,ao"
850,wattegama,lk,5.700103069014958,83.80245615466748,69.91,100,92,2.93,"http://api.openweathermap.org/data/2.5/weather?units=Imperial&appid=d34fa5a7d433958415800836ac56356c&q=wattegama,lk"
854,smorumnedre,dk,55.697265990239515,12.306187271806238,35.47,93,92,5.82,"http://api.openweathermap.org/data/2.5/weather?units=Imperial&appid=d34fa5a7d433958415800836ac56356c&q=smorumnedre,dk"
855,lure,fr,47.804309154910385,6.516678199155962,44.6,75,92,8.05,"http://api.openweathermap.org/data/2.5/weather?units=Imperial&appid=d34fa5a7d433958415800836ac56356c&q=lure,fr"
863,pochutla,mx,9.596504476552951,-97.11971624822156,80.6,69,5,4.72,"http://api.openweathermap.org/data/2.5/weather?units=Imperial&appid=d34fa5a7d433958415800836ac56356c&q=pochutla,mx"
864,sawtell,au,-31.238208059412067,156.4381864920374,68,88,90,9.17,"http://api.openweathermap.org/data/2.5/weather?units=Imperial&appid=d34fa5a7d433958415800836ac56356c&q=sawtell,au"
865,borisoglebskiy,ru,57.37238914760101,39.23503397340099,20.86,84,0,7.74,"http://api.openweathermap.org/data/2.5/weather?units=Imperial&appid=d34fa5a7d433958415800836ac56356c&q=borisoglebskiy,ru"
870,brae,gb,64.19128697152851,-2.536640917623515,40.23,86,40,27.51,"http://api.openweathermap.org/data/2.5/weather?units=Imperial&appid=d34fa5a7d433958415800836ac56356c&q=brae,gb"
871,petrozavodsk,ru,62.00514162388501,34.49105926981301,26.6,45,12,8.95,"http://api.openweathermap.org/data/2.5/weather?units=Imperial&appid=d34fa5a7d433958415800836ac56356c&q=petrozavodsk,ru"
874,walvis bay,na,-25.89774406904479,4.514387590883075,67.48,94,0,10.87,"http://api.openweathermap.org/data/2.5/weather?units=Imperial&appid=d34fa5a7d433958415800836ac56356c&q=walvis bay,na"
877,chunskiy,ru,57.301873142855925,100.192482534335,28.96,79,76,5.17,"http://api.openweathermap.org/data/2.5/weather?units=Imperial&appid=d34fa5a7d433958415800836ac56356c&q=chunskiy,ru"
879,viet tri,vn,21.245789084673135,105.01850773580156,73.4,78,8,5.82,"http://api.openweathermap.org/data/2.5/weather?units=Imperial&appid=d34fa5a7d433958415800836ac56356c&q=viet tri,vn"
884,kolomyya,ua,48.56558682616463,25.144450975429805,44.6,65,75,8.95,"http://api.openweathermap.org/data/2.5/weather?units=Imperial&appid=d34fa5a7d433958415800836ac56356c&q=kolomyya,ua"
886,nanga eboko,cm,5.096962353399022,12.28185007898864,85.93,60,24,4.38,"http://api.openweathermap.org/data/2.5/weather?units=Imperial&appid=d34fa5a7d433958415800836ac56356c&q=nanga eboko,cm"
887,fonte boa,br,-2.1392478548620204,-65.76715645922545,76.57,99,88,3.83,"http://api.openweathermap.org/data/2.5/weather?units=Imperial&appid=d34fa5a7d433958415800836ac56356c&q=fonte boa,br"
890,buala,sb,-3.4977956417095584,160.1871501101055,80.31,98,36,2.26,"http://api.openweathermap.org/data/2.5/weather?units=Imperial&appid=d34fa5a7d433958415800836ac56356c&q=buala,sb"
893,alekseyevsk,ru,59.391875208040176,108.22203094932468,21.9,66,80,4.72,"http://api.openweathermap.org/data/2.5/weather?units=Imperial&appid=d34fa5a7d433958415800836ac56356c&q=alekseyevsk,ru"
894,jinchang,cn,39.205592250005395,102.3399063199276,44.08,55,36,3.83,"http://api.openweathermap.org/data/2.5/weather?units=Imperial&appid=d34fa5a7d433958415800836ac56356c&q=jinchang,cn"
898,claresholm,ca,49.9879116072961,-113.2446773019626,37.4,64,20,35.57,"http://api.openweathermap.org/data/2.5/weather?units=Imperial&appid=d34fa5a7d433958415800836ac56356c&q=claresholm,ca"
900,prince rupert,ca,53.329730547968495,-130.82025374166705,41,86,90,16.11,"http://api.openweathermap.org/data/2.5/weather?units=Imperial&appid=d34fa5a7d433958415800836ac56356c&q=prince rupert,ca"
906,sovetskaya gavan,ru,47.8077782181129,140.63703345495264,33.15,75,12,7.4,"http://api.openweathermap.org/data/2.5/weather?units=Imperial&appid=d34fa5a7d433958415800836ac56356c&q=sovetskaya gavan,ru"
909,seabrook,us,42.854789137130155,-70.84932834789167,41.41,60,40,6.93,"http://api.openweathermap.org/data/2.5/weather?units=Imperial&appid=d34fa5a7d433958415800836ac56356c&q=seabrook,us"
913,bilibino,ru,72.18020596962418,166.65710239334356,-21.76,30,0,2.37,"http://api.openweathermap.org/data/2.5/weather?units=Imperial&appid=d34fa5a7d433958415800836ac56356c&q=bilibino,ru"
923,vysokogornyy,ru,49.389403590209156,139.40973309658443,34.23,76,64,4.94,"http://api.openweathermap.org/data/2.5/weather?units=Imperial&appid=d34fa5a7d433958415800836ac56356c&q=vysokogornyy,ru"
924,namibe,ao,-11.496387282797585,6.63713172126964,78.06,100,92,6.85,"http://api.openweathermap.org/data/2.5/weather?units=Imperial&appid=d34fa5a7d433958415800836ac56356c&q=namibe,ao"
929,pangnirtung,ca,66.09261792215307,-63.58712289725017,-5.81,70,40,13.87,"http://api.openweathermap.org/data/2.5/weather?units=Imperial&appid=d34fa5a7d433958415800836ac56356c&q=pangnirtung,ca"
931,guerrero negro,mx,14.392656742536033,-129.76355161749552,53.17,88,0,7.85,"http://api.openweathermap.org/data/2.5/weather?units=Imperial&appid=d34fa5a7d433958415800836ac56356c&q=guerrero negro,mx"
932,krasnokamensk,ru,54.74604550164281,93.18867789273145,27.88,67,0,12.44,"http://api.openweathermap.org/data/2.5/weather?units=Imperial&appid=d34fa5a7d433958415800836ac56356c&q=krasnokamensk,ru"
942,reo,bf,12.648645549576699,-2.733770300465494,101.55,16,32,13.11,"http://api.openweathermap.org/data/2.5/weather?units=Imperial&appid=d34fa5a7d433958415800836ac56356c&q=reo,bf"
945,lethem,gy,3.87455692911756,-59.45993763992459,90.88,53,0,15.9,"http://api.openweathermap.org/data/2.5/weather?units=Imperial&appid=d34fa5a7d433958415800836ac56356c&q=lethem,gy"
956,lazaro cardenas,mx,10.016674999461202,-106.0853000869838,62.6,31,90,11.41,"http://api.openweathermap.org/data/2.5/weather?units=Imperial&appid=d34fa5a7d433958415800836ac56356c&q=lazaro cardenas,mx"
957,hobyo,so,0.815134607762559,51.79355654018201,83.1,77,8,15.79,"http://api.openweathermap.org/data/2.5/weather?units=Imperial&appid=d34fa5a7d433958415800836ac56356c&q=hobyo,so"
959,elkhart,us,41.62995946972498,-85.99244323813471,41.52,87,75,8.05,"http://api.openweathermap.org/data/2.5/weather?units=Imperial&appid=d34fa5a7d433958415800836ac56356c&q=elkhart,us"
971,weifang,cn,36.53578661907518,119.0124760918095,69.96,42,0,17.25,"http://api.openweathermap.org/data/2.5/weather?units=Imperial&appid=d34fa5a7d433958415800836ac56356c&q=weifang,cn"
973,haian,cn,32.540638565194314,120.47538909544113,54.75,76,0,11.54,"http://api.openweathermap.org/data/2.5/weather?units=Imperial&appid=d34fa5a7d433958415800836ac56356c&q=haian,cn"
974,sharkan,ru,57.39182824292212,53.60293780117544,21.63,88,80,5.17,"http://api.openweathermap.org/data/2.5/weather?units=Imperial&appid=d34fa5a7d433958415800836ac56356c&q=sharkan,ru"
978,ust-maya,ru,58.53964580745725,133.7627797296438,20.28,71,68,10.2,"http://api.openweathermap.org/data/2.5/weather?units=Imperial&appid=d34fa5a7d433958415800836ac56356c&q=ust-maya,ru"
981,san jose,gt,7.508588554065355,-92.58532899116766,81.79,67,64,7.18,"http://api.openweathermap.org/data/2.5/weather?units=Imperial&appid=d34fa5a7d433958415800836ac56356c&q=san jose,gt"
984,erenhot,cn,43.65731115733172,114.41693072215219,49.12,39,44,9.98,"http://api.openweathermap.org/data/2.5/weather?units=Imperial&appid=d34fa5a7d433958415800836ac56356c&q=erenhot,cn"
988,lebedinyy,ru,57.60215831134013,126.43808423088939,14.56,63,64,6.73,"http://api.openweathermap.org/data/2.5/weather?units=Imperial&appid=d34fa5a7d433958415800836ac56356c&q=lebedinyy,ru"
989,chaplygin,ru,53.20982716558231,39.97694754712063,32.16,99,92,4.72,"http://api.openweathermap.org/data/2.5/weather?units=Imperial&appid=d34fa5a7d433958415800836ac56356c&q=chaplygin,ru"
990,senanga,zm,-17.12529677222753,22.74667549958417,86.92,48,56,7.18,"http://api.openweathermap.org/data/2.5/weather?units=Imperial&appid=d34fa5a7d433958415800836ac56356c&q=senanga,zm"
997,chara,ru,56.63754159477665,118.02624153947079,2.32,66,36,2.04,"http://api.openweathermap.org/data/2.5/weather?units=Imperial&appid=d34fa5a7d433958415800836ac56356c&q=chara,ru"
1005,fomboni,km,-12.23661536985918,44.01570886708825,84.4,100,0,6.73,"http://api.openweathermap.org/data/2.5/weather?units=Imperial&appid=d34fa5a7d433958415800836ac56356c&q=fomboni,km"
1008,rudbar,af,31.25825289950498,63.23682506852592,80.58,10,0,6.17,"http://api.openweathermap.org/data/2.5/weather?units=Imperial&appid=d34fa5a7d433958415800836ac56356c&q=rudbar,af"
1012,lumeje,ao,-11.342254320566227,21.423327282631647,76.21,85,24,4.27,"http://api.openweathermap.org/data/2.5/weather?units=Imperial&appid=d34fa5a7d433958415800836ac56356c&q=lumeje,ao"
1014,liwale,tz,-10.087452999068447,37.68451457463456,74.28,93,76,4.27,"http://api.openweathermap.org/data/2.5/weather?units=Imperial&appid=d34fa5a7d433958415800836ac56356c&q=liwale,tz"
1015,tral,in,34.04522351773154,75.01642500772408,37.42,95,88,1.14,"http://api.openweathermap.org/data/2.5/weather?units=Imperial&appid=d34fa5a7d433958415800836ac56356c&q=tral,in"
